embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19
2.2896764,-0.8044049,-1.8738735,2.617429,-2.933552,0.45728004,-1.099959,-1.5418186,-1.9930725,-0.7776348,-3.7233942,-2.4134154,0.6469714,-0.54571474,2.7526076,-1.5906943,-0.4769725,-1.6081085,-0.79127157,-1.7929164
-0.61918247,0.30867758,-1.8391376,-0.03285885,-0.61157155,-1.0401251,-2.776202,-0.06590575,0.25297183,2.3986006,-2.6557572,-0.6089172,-0.2883666,1.861751,1.3370354,-0.14544761,0.24023093,-1.0654228,-1.500638,-1.1519253
-0.44709182,1.7992651,-3.3527071,-0.4063449,-0.59100384,-0.018664427,-0.187409,0.71480274,-0.045061383,3.2451093,-3.4893198,-2.7647004,0.053355306,0.5231156,1.4589713,0.28019238,-1.0356649,0.0015671796,-2.1775517,-1.8754807
1.1717538,0.26015332,-1.5618336,-0.71423537,-0.94983554,-1.1899686,-1.6326814,-0.07616258,0.2821983,1.6931744,-2.948507,-2.474916,0.68724334,1.0916289,2.0689015,-0.35300964,0.8524768,-0.48162782,0.6957233,-2.2802942
1.2480203,-3.6154394,0.642143,-0.8589231,-0.7430797,-2.1542928,-2.6378074,4.712979,0.98342687,2.1303031,0.3732333,-1.2839594,-2.0266259,-0.70559335,1.8684949,-0.728199,5.386657,-0.05800067,0.064610355,0.37471995
0.57609636,-0.5803551,3.217786,-1.2543637,-2.024245,-1.0679201,-2.5213437,3.764652,1.1849468,1.6827396,1.0003029,-0.5728573,-1.4953086,0.18748672,0.7880829,0.014388712,3.3571665,0.62380886,0.9724415,-1.6419756
0.36234584,-1.1171466,1.1993722,-0.7952407,-0.41227427,-0.48247004,-1.7798994,2.9176834,0.69105357,0.6859109,-0.5490087,-0.085118234,-0.985931,-0.07446009,1.7925726,0.5118107,2.255298,-0.7555242,0.32041156,-0.12170895
3.5509841,-0.3312956,0.9017485,-1.2510902,-4.5696826,2.3979998,-1.7703551,0.8092789,-0.7417666,-1.1642369,-2.1716425,-1.7454201,-3.7409444,0.7842516,0.8596255,2.3376415,0.3548231,-0.7408972,-0.9629789,-0.68527776
1.7437704,-0.866287,-0.8687489,-0.027124131,-3.4946697,2.1178916,-1.8630463,1.7908157,-0.5498291,0.90282947,-0.5499419,-0.43676788,-3.7530024,-0.7073667,-0.5364283,-1.0870565,2.400904,-2.9931936,-0.5290299,-0.08121459
0.6131706,-1.2007046,-0.20640472,0.35759136,-2.9347837,1.2320502,-3.7445395,1.6397436,0.72075087,-0.19125833,-0.23071505,0.4669357,-2.4419155,-0.5328607,0.82396626,1.1962742,0.31742385,-1.8693482,-0.043811675,-0.10025333
0.39955968,-3.5398664,0.18694617,-4.2409434,-5.1973534,-4.1208158,-0.8562543,0.7184533,-0.19312946,-0.39735776,-0.831011,0.2762359,-1.58629,1.0608088,3.7505605,2.7781193,1.6153529,-0.3037812,1.5631156,-1.0338415
0.5044264,-3.784006,-0.6248296,-2.9395854,-6.03349,-3.727072,-0.00027574226,1.2987309,-1.6181977,1.9699204,-0.92571914,2.1182377,-0.955216,1.8584119,4.5347586,2.2119765,0.9367686,0.90777695,1.5600492,-2.3741777
-1.3198687,-3.0834165,1.0892104,-2.8746228,-4.6916046,-2.1554656,-0.5202648,1.3618618,-0.95837486,1.1600298,-1.8507339,0.93482584,-1.1010154,1.7308146,3.576336,2.6465478,0.10761839,0.07386779,0.9501187,-1.2706543
2.1789122,-3.2790537,1.412972,1.0480591,1.1851735,2.7150764,-4.1986313,1.0619559,0.5656478,-1.4233352,0.99097353,-2.7981822,-2.8671143,-0.73120344,3.3504188,2.725444,1.398397,-1.8069296,0.077356644,-0.48704678
1.6575482,-5.0390515,-0.12729754,0.67604834,-0.5551928,0.6844437,-4.9264345,2.1252608,0.9212707,-1.7623298,2.421687,-1.7751778,-2.32452,0.14127263,1.7817197,3.2692044,0.31050202,-3.5793133,0.27935928,-0.5417846
2.0452898,-1.8790603,2.232006,0.39948094,-0.96727145,0.51266956,-3.5806477,1.854589,-0.75552946,-1.3128815,-0.6273945,-0.8603131,-1.9838121,-0.30178055,2.3627467,0.95629907,0.457864,-1.0121028,-0.1277989,-0.1238651
1.7298344,-1.6809648,2.5022185,-0.55626726,-1.3778081,-1.0709202,-3.646172,1.0105855,3.327359,-1.8380572,-1.1312416,-0.04345728,-1.4233261,3.7866912,3.2318559,1.712515,3.6632092,-2.7196617,0.7037808,-3.8728402
2.6402006,-3.0309079,1.4869243,0.75239295,-0.9948829,0.30903938,-1.8806411,-0.101353884,1.5717474,-2.2659173,-2.0992696,-0.8302884,-2.576241,2.1270697,1.1592538,0.33536875,3.1292038,-2.4625185,-0.1128746,-2.8687255
0.24090058,-3.2662706,1.9364054,-2.093683,-0.7356203,-0.41666725,-2.0858362,0.7772634,2.993381,-1.6428164,-0.03238555,-0.036335822,-0.52826166,3.0389044,2.565535,1.1662374,3.5416355,-3.139461,-0.14979212,-4.0228825
-0.35694528,-1.9901955,0.606769,-1.1462471,1.2966151,-0.23616998,-3.6521513,1.8199922,-0.14471045,-1.734302,1.2951205,-1.6696368,-2.8902798,2.704305,1.1624533,1.469284,5.435893,-1.779132,2.6362793,-1.7004125
1.1920172,-2.4008489,-0.17503606,-0.017924214,0.32417738,-0.9371241,-1.57747,2.8660762,-1.2469734,-0.5904825,-1.0207505,0.07945865,-0.41204184,0.24357787,-0.37439921,2.1544096,1.8495874,-0.97614914,0.78434944,-1.8091096
0.80491894,-1.3861039,-0.78068537,-3.9844933,-0.3620488,-0.66462106,-1.4439776,2.4713242,-0.76696163,0.86585784,-0.6866613,-2.5677865,-2.606582,2.1461198,2.0697947,2.0302548,3.1719637,-1.4036096,3.1704476,-0.2813124
2.6685624,-1.1087309,0.94017375,1.6284654,-1.3548846,4.248165,-4.092863,5.231096,1.6724913,-1.8684596,1.4292471,-1.0994455,-1.9332752,0.890804,2.4800677,5.9482393,2.0655138,0.31056488,-3.2881174,-2.317368
5.5714574,-0.23864412,-1.3799211,-0.5287011,1.0036976,5.6964755,-3.4667215,2.7903497,2.6778648,2.1060855,3.1170614,-1.9252087,-2.1274312,-3.3830984,1.5948583,6.423696,-0.39416993,-1.4513148,-2.6061487,-2.429285
2.8578625,-1.1759541,0.15731217,-0.55990505,-0.85663855,3.5136936,-3.9745872,3.337238,2.0233624,-0.6247207,-0.8409643,-0.51169884,0.9859267,0.63623154,0.06874616,4.794806,2.9386446,-0.47829744,-1.3609462,-3.6971598
1.0799598,-2.5634856,3.7833738,0.3845337,0.42395636,1.5441929,-4.328854,1.5471644,-1.8126613,-0.68187153,-0.87938607,-1.3511938,-5.2439203,0.05517384,0.86187744,4.823529,2.01934,-1.461689,-1.9272029,1.4221178
0.25231895,-1.6170387,1.6766249,0.30416793,-1.2145833,1.441096,-0.82938087,0.7281493,-0.6205443,-0.3969014,-0.66449875,-2.1576545,-1.3407415,-1.0254982,0.26570633,1.9846153,0.7394855,-3.1414614,-0.32630166,-0.7628197
0.3699195,-5.395079,0.43509316,-0.12988646,-1.1151229,3.1595836,-1.2847148,-0.59988314,-1.5466348,-1.5791291,-0.55287904,-2.5936744,-3.8985732,-0.76066476,-0.739641,2.949968,1.692391,-3.8648968,0.617293,-1.5811914
0.08340027,-0.7564543,0.14301035,-1.2613554,-0.18313272,-0.5159268,-3.0191262,2.2807403,-1.6491417,0.7632549,-1.3052756,-0.12014128,-2.250379,-1.8233106,-0.035830244,-0.9635748,2.0735388,-1.1350632,0.3585877,-3.2609894
0.17832711,-1.0206958,0.8757757,-0.82640195,-0.6454127,-0.53507257,-1.2469896,0.7715634,-0.6523071,-0.4735355,-0.5225101,-0.0048002615,-1.3399186,-1.0020149,0.9506893,-0.6337886,1.5856141,-1.2248844,-0.30979508,-2.3051028
0.5729644,-0.26386628,0.6282594,-0.62520427,-1.8065051,-0.6199003,-3.4282503,1.3460677,-0.3193171,-0.7115334,-0.10122521,-0.08249562,-1.0216808,-0.99590755,0.1399723,-1.0937161,1.968362,-1.1885351,-0.018092485,-2.0325174
3.036693,-2.5026293,-0.5441764,1.9565259,-2.9534674,-0.45421454,-2.7683535,4.8897204,0.68114305,1.9275106,-2.6139615,3.2752612,-2.6376216,-2.585381,3.6348257,-0.10481766,3.9481466,0.46738893,3.7251856,-5.695666
3.2066433,-2.5197284,-0.647955,1.9084399,-2.8072126,-0.60553586,-2.7600472,4.741391,0.68348783,1.6264974,-2.718515,3.2067058,-2.5923772,-2.6699102,3.6105564,-0.08198061,3.9892747,0.4440886,3.7185054,-5.476437
0.9761193,-5.4768124,-0.70345527,1.7171843,-2.584797,0.5733615,-4.3168325,1.8377697,0.18929876,0.27488524,-3.1991298,3.569933,-2.7903702,-1.5278211,4.0530562,1.1766783,3.9749966,0.7631014,3.488153,-2.3696299
2.5336592,-5.1563354,2.6719842,-0.27812502,-1.1968999,-1.4934708,-3.7556708,4.0768876,-1.8187591,-1.7917434,-2.0460098,0.7744832,-3.7059867,1.8854485,-1.1188347,-2.038302,0.81947196,-4.6330233,-1.9122556,-3.460828
0.51329416,-1.6960546,2.9652507,-0.1653271,0.37394792,-1.9168651,-2.1814976,3.299527,-0.8038259,-0.31292737,-4.1428666,-3.0710123,-2.5077982,2.1195574,-0.80608565,1.2705623,1.5540632,-2.203255,1.4707301,-3.315655
-0.8539385,-1.9691855,2.1888916,-0.8537648,0.34703308,1.835906,-2.719482,3.0801692,-0.8931135,0.6837252,-2.1473315,0.48403367,-2.2341588,0.7916124,-1.3016413,0.5464091,2.105105,-4.0190945,-0.90629554,-2.573991
1.2189988,-1.5430672,2.2689888,-1.4687082,-0.4737137,-0.5456371,-3.163482,2.6435523,-1.4221741,-1.1135536,-1.7034277,2.2660153,-3.6507785,0.5667313,3.0795174,-2.1390216,0.009911849,-2.6670864,0.3079112,-2.8435762
-0.1836966,0.635398,2.4703608,-0.8199309,-1.0573744,-0.54360765,-0.7929821,1.0068985,0.3571664,0.35644856,-0.29699585,2.45725,-2.4129238,-0.5793219,3.0005083,-0.5383541,-0.80543923,-2.0232067,-0.31374156,-1.4917903
-0.24198857,-0.6217728,-0.26937553,-0.16545278,-0.89370877,-0.4130041,-1.7674271,1.5862968,-0.5917463,0.015123949,-0.30741388,-0.20959209,-0.99598956,-0.84906083,0.7114877,0.09896663,0.28122365,-0.8915649,-0.56911594,-1.1538211
0.68051463,-2.133323,-0.24766721,-2.3921034,-1.6338707,3.8701103,-2.1709096,2.4686131,-1.1357601,1.01733,-2.0737042,-2.2942393,-1.7758467,2.7648256,0.45688114,0.2164569,5.648814,-1.7975608,-1.7072989,-2.130866
0.5415182,-1.9282032,-0.26926187,-2.2875855,-1.5604861,4.117989,-2.244404,2.8084877,-1.0664396,0.76062506,-2.4220834,-2.1862178,-1.7983917,2.7289677,0.2635707,0.26818818,5.4952917,-1.8447267,-1.4456673,-2.0234091
0.5393371,-2.9766562,-0.20152876,-0.19578336,-0.5321723,1.975387,-2.117215,1.7996913,-1.474542,1.3627927,-1.7691944,-1.2243252,-1.9624982,1.7560896,0.13974886,-0.044624638,2.4842732,-1.8716369,-1.5502045,-1.9859942
-0.5184066,-2.9062781,4.0747466,2.5119083,-0.82269305,2.1650078,-3.2515807,5.0473747,1.6808103,-0.3050956,-0.7634769,-2.3982954,-1.3630208,0.11973237,1.5196834,-0.87003034,2.428166,-3.429109,-2.2829206,-0.67031574
-0.96018845,-3.3937159,2.670007,1.658085,-0.44633776,2.057404,-3.3072317,2.500453,0.905929,0.25270218,-0.6146756,-1.5233456,-1.1445082,-0.74045956,1.6772581,0.923684,0.5816485,-3.8281384,-0.9829002,-1.6280876
-0.91177493,-1.5054302,2.9589484,1.6636854,-0.6013025,2.1759312,-3.9145875,3.1767545,1.7359612,-0.4114157,0.69049823,-2.0655198,-1.9023281,0.5267882,1.1296073,-0.699556,1.7807256,-2.811021,-0.7794815,-0.91738236
-1.115484,-0.5068618,-1.580864,-0.67441547,-2.0991294,2.158309,-3.9049392,2.116979,4.102917,-0.87702215,0.40771705,-1.7895411,-2.3892825,0.89985204,1.4675456,4.688512,1.1743687,-0.91625464,2.4272616,-2.515766
0.5007551,-0.98338854,-1.4144192,-0.4650094,-2.2585976,-0.17592101,-0.32211274,2.35348,0.658762,0.5006399,0.60167813,-2.382974,-0.9299375,0.07085629,0.43139547,2.081681,0.5569175,-1.1582632,0.45198885,-0.7400284
1.6064303,-0.10445049,-1.4604844,-0.3736432,-2.1416082,-1.1004236,-2.7796621,5.0517936,4.679884,2.3196006,0.8622273,-2.6682115,-1.6358731,0.16313793,2.290774,3.4896288,1.6974901,0.11511554,-0.85904473,0.95272714
0.56162447,1.041758,-4.230996,3.5122266,-6.045833,-2.3186347,-9.607177,4.9017015,1.2247376,-7.8931627,0.8170115,-3.2774055,-2.1475835,-0.048919354,-0.33074751,4.497985,1.53338,-3.9075966,-1.7422429,3.4951644
0.46099502,0.34700072,-3.03898,1.9552319,-5.7538996,2.6396027,-3.7762547,7.1786346,1.886722,-3.904474,4.388841,-4.7482915,-1.1364334,0.11595764,-1.5641488,6.652907,6.2357483,-2.2484615,-1.6304177,0.57855153
1.9789802,1.2132509,-4.1086226,3.1430252,-5.7774563,3.984643,-5.305988,11.481141,0.9280473,-6.506419,2.4215841,-7.5750985,-2.0702791,0.40057552,-0.5413874,3.7780378,3.6835005,-3.9403021,1.7538066,2.8171754
2.4309928,-1.5241345,2.8988538,-0.99593717,-3.334197,-1.0619463,-5.009057,3.5369036,1.5958649,-0.207409,-1.3118787,-0.07453034,-3.4040234,-3.370383,-1.2952938,-2.5199459,5.9665947,-4.231521,0.22113511,-1.5170166
0.9489647,-2.0152564,1.3160653,-1.5280757,-2.002087,-1.3490025,-3.8958588,3.6620624,-0.6579682,-1.099456,-1.5417224,-0.61130947,-1.9292301,-2.3141644,0.73491985,-4.138417,4.421743,-2.5847857,2.1684568,-1.0211165
1.2542408,-3.1511836,2.4658813,-1.4888405,-0.98378825,0.973968,-5.307101,3.1250682,-1.2494308,-0.23042943,-2.6233847,-0.8639676,-2.309136,-0.6113531,-0.06695307,-3.804192,6.1038313,-4.4793034,2.1563456,-3.6333036
0.58964247,0.091487944,-1.0009769,-1.663813,-3.188264,-0.116814926,1.2658261,2.5045877,-0.6357704,-0.3883527,-0.8055982,0.30933735,-1.6724395,-0.7281353,-0.1394152,1.1781349,1.0789632,-2.9115312,0.62219656,-0.78458536
-0.35244972,-0.15101863,-0.64772904,-2.1444626,-4.080436,-0.8049494,-0.8203311,2.262846,-0.13969098,0.19973758,-2.8055706,-0.076317206,-2.9389544,0.80905575,0.82160026,0.48802695,0.44381645,-2.472805,0.4813976,-1.0967869
-3.1185386,-0.7895553,-0.97244567,-1.8901916,-7.2566385,-1.4091469,-0.24422283,4.065326,2.128579,0.1063807,-1.8655918,1.665251,-2.7162025,1.3823496,0.4178023,1.4375627,0.9902243,-3.241495,1.355787,-0.7053758
2.969016,1.1542965,-2.454462,-7.4751687,-0.10574068,-0.013191299,-2.0988402,1.8537695,-5.378842,-1.6394153,3.020021,3.8249,-2.0301473,-3.1537752,3.795454,-0.14937839,4.3312507,-4.8936667,0.20217796,-0.9519931
-0.7542213,-3.2335591,-1.398784,-5.0901194,-1.2128855,-2.1715596,-0.83299613,1.1852133,-1.1315312,-0.9103445,3.4760368,-0.27688524,-3.7106583,-0.8714734,0.036203098,-0.5722204,4.4769177,-2.9495537,-2.1286016,-0.78965914
3.1727412,0.36764112,-1.4481308,-6.0815763,0.14160621,1.3923694,-1.5961316,2.8450775,-5.5275216,-1.2882491,3.984767,2.8381133,-1.3207536,-2.8903592,3.6808212,0.4901122,3.4085572,-4.2803307,-1.5804583,-0.45738676
-0.825165,0.35614622,-4.413435,-0.7453617,-1.3210456,1.2697599,-3.1346233,-2.5279474,-5.712269,-1.3367287,-3.121966,0.685806,3.5648673,-0.7906216,4.724013,-0.052513756,1.1099815,-0.33014485,-3.2992952,0.90224236
3.7908678,0.9172871,-3.5695477,-1.867238,-1.8495084,3.9675865,-1.9106266,-0.6699254,-4.419522,0.76386595,-2.507074,-3.0053658,1.3236973,1.4634712,4.1078267,-0.35088608,3.7538369,-1.727586,-4.3432317,2.316565
3.5123537,0.6349186,-3.4596832,-0.05716275,-2.9027872,4.0414724,-1.16479,0.5263817,-4.6223063,1.8388629,-0.91482407,-1.2609682,3.2585382,2.729333,4.0240207,0.16083069,3.35335,-0.4374481,-3.828163,1.7495521
-1.9246863,-1.8262308,-1.8825202,2.5379841,3.5696738,1.1358935,1.6743593,1.0157099,-1.7228341,3.5946772,-1.60506,0.7121536,-2.1670985,-1.2854042,3.1334205,-0.3855249,2.8442101,-0.69874173,-0.8161237,-1.1461407
-0.4213477,-0.5788564,-0.79497385,0.8642421,1.1339543,1.7826085,-0.24572234,0.71516335,-0.90919614,1.1026397,2.2802722,0.9667274,0.15327531,1.470768,3.8220656,-1.863954,1.9803035,-3.9912217,-2.003233,-2.6047273
-0.5727079,-1.368924,-6.9500303,0.0114280395,-0.5349293,1.848788,4.021488,4.0757217,-2.2277212,1.932407,-2.7559106,2.7237523,2.522046,-0.9410573,3.3378038,-0.42190924,2.153592,-2.145401,-5.467518,-0.6689321
0.34444937,-1.4112989,-0.19583838,2.1126137,-1.057425,0.19317818,1.3376302,2.410493,-4.5088944,3.2505252,2.9208696,2.2588656,3.530665,4.644588,3.1948826,-3.019597,-1.0018806,-7.6854854,-3.09768,0.4529091
0.95669746,-0.38505635,0.5914436,3.4277687,0.11117234,-0.31936604,1.280304,2.2516475,-1.7019632,3.7180016,0.20599252,1.9668349,2.9210715,3.1025908,1.4543304,-2.307027,-0.5507103,-7.1619363,-3.0388758,-0.1408411
0.88361615,-1.4061671,0.5396357,0.26691175,-1.4932543,0.8374983,0.60149616,1.7155904,-2.3023248,2.7593672,0.69136804,0.50365025,2.0775244,3.8156924,2.2676756,-2.271513,0.9522804,-6.040639,-4.237019,-0.9810427
-7.391562,-3.3226135,-5.11239,-2.290538,3.7432861,7.5958104,-4.4621854,-2.121468,-3.1166177,9.693978,-1.942526,-3.5453439,-3.4892404,1.5565567,4.0908694,5.9044375,5.5255775,-4.13768,-0.5947388,-3.068772
-7.607135,1.9481801,-1.9257921,2.854126,2.4194765,6.405341,-5.2196836,-0.64742553,-0.8660151,6.3334613,-1.0268748,-0.23303157,-3.0435543,-2.110608,2.0414774,2.716772,3.8082016,-2.563419,-0.41045102,-2.4958372
-2.0735693,1.2560117,-0.14520375,1.3023603,1.5139304,-0.40504262,-0.2894553,-1.9869089,-2.709523,0.90073955,0.4666852,-0.7279547,0.14948986,0.2949928,-1.1698819,0.72795904,2.589163,-2.86816,-0.47812796,-0.15262334
0.07655682,-0.1605648,1.0842382,-1.1580127,-2.0554452,0.5475776,-1.9881034,4.826693,0.16134708,1.7301627,-1.4985405,2.1120386,-0.9790388,2.4737263,-0.20826861,3.9359083,-0.8005022,-4.785409,0.9682406,-0.1397295
0.5341224,0.6602474,-0.85663015,-3.812512,-2.0100825,-0.46284246,-2.5303233,4.3320413,-2.4324808,1.2554537,-0.36267743,2.9067535,0.6283794,2.0532482,-0.36942878,5.3855844,-0.35518277,-4.2838273,1.6222091,-0.8497584
-0.48987028,-1.7550613,-0.48353976,-0.9855622,1.3772193,2.0880766,-1.808776,7.1421123,-2.7368524,0.21494949,-1.6965052,0.9401558,-1.2545464,0.15399323,-0.70593524,3.6772678,-0.4138595,-3.7235358,1.955795,0.65297806
-1.8139507,-0.8064236,0.21017815,0.7190348,-1.3787974,-1.428664,0.21171355,2.8122995,0.1304765,-0.27868837,-0.9898676,-0.5353507,0.026812946,1.9233701,-0.37765336,0.19408382,-0.28437182,-4.084879,0.7972819,-1.7428508
-0.7193951,-1.4609025,0.5689092,-0.73663884,-2.8767483,0.44897142,0.8694237,3.4894805,0.73180026,0.45033908,-2.0222623,-0.043653518,-0.90959203,1.0909203,0.14377396,0.2580247,0.33604985,-3.8350418,1.5791295,-2.030818
-1.7560513,-1.1209964,-1.1002477,-1.3518304,-4.331117,-0.070209384,-1.0378017,4.3948965,-0.5479549,1.2473843,-2.5440836,1.1853827,-2.053547,3.0875185,-0.9173962,0.8900844,-1.5884928,-3.6691444,3.214003,-2.588356
-0.65482175,-2.2461288,-0.17843743,1.015319,-6.012315,-1.0688593,-3.600984,4.037339,1.1091199,-4.0829234,-0.064206414,1.4887965,-3.8962169,0.19122194,1.8192655,-1.1686544,1.9545541,-2.6479497,2.5889258,1.3127133
-0.40124717,-2.8458734,0.99038404,-0.26177573,-3.9250581,-2.080546,-2.6610563,4.463953,0.9059848,-0.9735122,-0.29564846,0.14267571,-2.5385573,0.7932511,1.8371162,-0.70590776,2.0587966,-1.0415721,2.6626837,-0.56458485
0.5652035,-4.8300667,-0.32210347,0.054992512,-7.3672028,-2.4466722,-3.3117394,6.707779,0.99522537,-1.839499,-1.2608094,0.72291154,-3.142334,-0.42129332,2.0877,-2.301092,1.9970582,-0.8253075,3.3635278,0.065799564
-2.523589,2.3411725,0.36487094,-3.156543,-2.4910364,-0.10602262,-3.6620586,6.654683,-1.8987311,4.745611,-4.53325,-1.533361,-3.692932,2.9129865,-1.3732325,1.3974714,0.28843635,-1.4317604,-4.2020063,-1.951317
-2.1330981,-0.97985417,0.1583645,-1.2402321,-0.44366157,0.8932818,-2.043825,2.432962,-1.5517324,1.2864599,-3.1293569,0.9652144,-1.9697717,3.29284,0.9005822,0.7485938,0.5315461,-0.7712758,-1.5901489,-2.1254137
-2.8095696,1.9969565,0.35247353,-2.016577,-1.627694,0.11981025,-2.6070025,4.999938,-2.3481526,1.5284891,-2.834193,0.27907142,-4.320014,4.6028304,0.40470853,0.5861996,1.1171875,-1.8971287,-3.2692702,-1.2419161
-1.9763595,-0.6979341,-1.78232,-0.6476446,-6.732936,1.6985013,1.6287223,5.2476344,0.74261844,-1.1257952,-0.175392,3.005001,-1.9131202,3.8364103,-1.0329105,0.84866786,1.6996984,-6.327907,1.3250847,-4.0521874
0.42701,-0.29726166,-2.143551,-1.8863761,-4.7049103,-1.184282,-1.7976273,4.030842,-0.3086902,1.4954392,-0.99634725,1.6237988,-2.8709073,0.57213354,-0.92985886,0.7901144,0.18500137,-2.1202817,2.5817275,-1.514835
-0.23986354,0.50034404,0.12752785,-0.40213224,-5.70715,0.61749923,-0.1720868,3.2929187,0.48384932,1.2453554,-0.77751,3.1899128,-0.4677214,2.9766426,-1.7569836,2.94302,0.7726356,-5.1981387,4.655378,-4.518703
-0.20842324,1.1498938,-2.1345286,-1.6737998,-2.515555,2.0072865,-2.6442525,1.4295222,0.19294037,0.17449343,0.7314755,-1.6111405,-1.1161301,-0.23631258,-0.86803323,1.0735381,-0.6708672,-2.4900172,0.14346865,-0.7639403
0.19703563,-0.18744609,-1.0353639,-1.5173043,-1.8253708,1.1840922,-1.7641658,0.81873214,-0.53898877,-1.142642,1.2192601,-2.2535844,-1.7089984,-1.0764977,-0.28645024,0.97641915,0.29438832,-3.270337,-0.2735791,-0.6929781
-0.7746901,0.9576616,-1.0928603,-1.3632051,-2.9687624,0.85740197,-2.2914898,1.0932283,-0.9327884,-1.7273321,0.30538946,-1.2061139,-2.0896325,1.1393971,-0.75234866,1.0608261,0.7146461,-2.0232983,-0.84903216,-1.6127604
-0.1052399,-0.7927146,-0.97605854,0.33000454,-2.1244743,-0.46934313,0.0054185153,2.7258399,0.059477977,-0.3368557,0.4457273,-1.7125646,-1.7261548,0.44098422,-1.4371461,0.65478444,0.074488044,-1.7826588,0.44722527,-0.6500296
-0.593486,-0.6808979,-0.23132753,0.20084381,-1.6025224,1.1656097,-0.7826999,1.5459595,-0.9095192,-0.37516272,-1.2740417,-0.3331246,-1.0429333,0.58612436,-0.5192217,1.2197987,-0.0973427,-2.4033163,0.13575915,-1.1148582
0.50916076,-0.97477895,-0.18853258,0.382723,-1.313862,0.57706463,-0.23800859,1.1729517,-0.6683526,-0.9592475,-0.40086615,-1.580443,-1.4391147,0.3134894,-0.49110186,0.82723016,-0.40213776,-1.7172172,1.3968036,-1.7095112
-0.21397293,-1.2953253,-0.1452703,-0.5457566,-3.8602784,-1.0834075,-1.0513153,3.2166398,-1.1504246,1.3695457,-1.4911406,0.71229494,-2.1912208,2.2086623,-1.7199826,0.9673152,0.7041976,-5.079865,1.7075682,-0.7484092
-0.1789804,0.5685445,-0.82048553,-1.1669344,-3.8932104,0.24603304,-0.18830766,3.4584312,-0.6281538,-0.82392853,-1.4493865,1.0485132,-1.664681,1.34633,-0.67100435,0.5374606,1.814235,-3.657522,2.1921911,-2.5746515
-1.2627574,0.7794102,-1.6361465,-2.5615323,-5.573661,-0.51751876,-0.4921231,4.2729907,-2.3221416,1.4483184,-0.9521355,3.0886896,-2.8286607,1.9849548,-1.8164878,2.0074122,0.9778447,-6.0190773,1.4022361,-1.199115
-0.10026477,-1.7338833,1.3561007,-3.19038,-5.2483616,2.1993246,-0.7696188,3.6123605,1.0292091,-0.3912091,-1.0552912,-0.8578702,-1.4018894,1.6017222,0.83238894,-0.1982107,-0.26440263,-3.9454837,-0.007743812,-2.5646627
-0.0045207,-1.7601615,1.9786767,-2.3222878,-7.20309,0.6693534,1.4097259,1.5992742,-1.1779901,-2.5568519,-0.19061288,-2.442584,1.0184891,3.279359,-0.6834006,1.8405248,-0.5866573,-4.771378,0.25675455,-3.625102
-0.7782049,-3.4452314,3.0924878,-1.6231607,-6.274577,3.511216,2.2673564,4.9025445,-1.2021222,-0.5228491,-1.461478,-2.8603055,1.5218593,1.2243826,-0.76757324,2.0174801,-1.9511063,-4.1631904,2.8167622,-2.753591
0.26038745,-0.006359284,-0.63531446,-2.0419085,-1.9208285,0.99670583,0.51194,0.4873224,-0.3282714,1.4826903,-1.9060669,-1.3700908,-0.9392436,-0.04190443,0.51808375,0.89422363,1.339067,-3.7284596,2.809341,-1.3842223
-0.62767565,-0.9927157,-0.4750183,-3.9714057,-2.3505325,-0.648562,0.12364313,2.0930963,0.34008372,2.9988751,-1.7606899,-2.7929237,-0.706173,-0.6709394,-1.6932158,0.7591674,2.726221,-5.7583804,-0.4071766,1.4356627
-0.8614951,-0.28215218,-0.8101231,-2.281446,0.5968814,0.28245425,0.41646042,-0.041862052,-0.11347097,1.2999384,-0.624541,-1.4873855,-0.059786834,-0.4552348,-0.7179172,0.59902924,2.0675433,-4.352878,1.3816736,-1.185549
2.5399973,1.9937366,-1.8806933,0.2796725,0.22847795,-2.2850857,-0.4854974,1.528106,-1.1413101,1.6187736,1.0348809,-0.61444306,-1.2422918,-1.6012627,0.7271057,3.8021367,2.2336965,-2.2372265,0.2473488,0.7130268
4.277793,2.3751442,-1.5054233,-2.8702307,0.9265203,-1.9949788,-2.3194046,1.8526772,0.35925883,1.3554754,1.296745,-2.0184023,-2.0427916,-0.49975428,-0.33597502,5.7704563,1.2030013,-2.1772628,2.477415,-1.447472
0.24479488,1.3542358,-1.7426796,-0.08155494,0.18263118,-1.4726596,-1.5000272,1.1085958,-0.6171795,2.5044026,0.9560365,-0.37662694,-0.5342469,-0.033195283,1.1231489,3.1007173,0.5553938,-2.5240707,-0.07125894,-0.2788819
0.36722675,4.09893,-2.2524385,1.739126,-0.27233887,0.66214365,-3.0483954,-1.8806758,-1.2734842,4.1707172,-1.599358,-0.5255644,0.26090863,-4.1196995,3.143929,1.3819083,-3.1269886,-4.186088,1.7436723,-4.5152473
0.13699895,3.8297434,-2.1171598,1.9721767,0.039134398,0.6561248,-2.9276047,-1.974122,-1.5437001,3.6787093,-1.3687966,-0.7016945,-0.0760155,-4.102672,3.1462944,1.6741127,-2.9602485,-4.0535398,1.5160049,-4.4186707
