event_id,news_id,content,is_source,DOP,publisher,title,eventid,eventname,topic,sentence,words,sourceid,DLA,SLNS
SPTE002,SPTE002TGT013,"Cristiano Ronaldo has won FIFA's best player award for the fourth time, after Portugal and Real Madrid won both major European titles in 2016. 
He beat Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. 
Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. 
Ronaldo's 2016 trophy haul includes the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. 
Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. 
Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams. 
Voting was by national team captains and coaches, selected media and fans online. 

",False,00/00/0000,cfjctoday.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,7,144,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,42.86
SPTE002,SPTE002TGT056,"Cristiano Ronaldo was named FIFA’s Best Men’s Player for 2016 on Monday, beating Lionel Messi and Antoine Griezmann on the three-man shortlist to claim the prize in Zurich. Ronaldo, who picked up his fourth Ballon d’Or in December, also landed the first separate FIFA prize since world football’s governing body and France Football announced in September that they would be presenting two separate awards. The Best FIFA Men’s Player award is voted for by each of FIFA’s 211 nations comprising the national team captain, manager, a journalist from every FIFA nation, and fans registered on FIFA.com — each group holding 25 percent of electoral weight — for a player’s performances from Nov. 20, 2015 to Nov. 22, 2016. Five-time Ballon d’Or winner Messi shone as Barca won the 2015-16 La Liga title, but the Argentina international was upstaged this year by Ronaldo, who won both the UEFA Champions League with Real Madrid and Euro 2016 with Portugal in a stunning year. Ronaldo scored 61 goals and registered 20 assists in 60 games for club and country during voting period (48 goals in 47 games for Real Madrid; 13 in 13 games for Portugal), while Messi netted 59 goals, 34 assists in 64 games (51 goals in 53 games for Barcelona; eight in 11 games for Argentina) and lost in the Copa America final to Chile. France striker Griezmann finished as Euro 2016 top scorer and overall scored 41 goals and bagged 13 assists in 69 games (33 goals in 54 games for Atletico Madrid; eight in 15 games for France). First awarded in 1991, the FIFA Best Player award (then known as FIFA World Player of the Year) was merged with France Football’s Ballon d’Or from 2010 through 2015 — to become the FIFA Ballon d’Or — but France Football magazine announced new rule changes for its award last year and ended its six-year association with FIFA. Before the partnership with FIFA, the Ballon d’Or was given to the top European player from 1956 from 1994. And between 1995 and 2009, it was awarded to the best player from any continent playing at a European club. Since 2008, only Messi (one Ballon d’Or in 2009; four FIFA Ballon d’Ors in 2010, 2011, 2012 and 2015) and Ronaldo (two Ballon d’Ors in 2008 and 2016; two FIFA Ballon d’Ors in 2013 and 2014) have been awarded either top prize. Orlando City’s Kaka, in 2007, was the last to pick it up outside the duo after guiding AC Milan to the Champions League that year.
",False,00/00/0000,thenationonlineng.net,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,11,519,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,81.82
SPTE002,SPTE002TGT061,"Italian Claudio Ranieri won the coach of the year award for leading outsiders Leicester City to the English Premier League title. 
The 31-year-old Ronaldo was rewarded for a year in which he won the Champions League with his club Real Madrid and then Euro 
2016 with Portugal. Argentine Messi was second in the vote and Frenchman Antoine Griezmann third. 
""I'm very happy and I can say that 2016 was the best year of my career,"" said Ronaldo as he was presented the award by FIFA president Gianni Infantino. 
Messi missed the ceremony along with all other Barcelona players who had been invited.
""With the aim of prioritising preparations for Wednesday's game against Athletic Club, FC Barcelona have decided that the players recognised in the awards will not be travelling to Switzerland for the ceremony,"" said the club in a statement.
Ronaldo also won the France Football's Ballon d'Or, the other major international award for the sport, last month.
Ronaldo also won the old FIFA award once in 2008 and also in 2013 and 2014 when it was organised jointly with France Football magazine.

 
",False,00/00/0000,economictimes.indiatimes.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,8,195,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,25.00
SPTE002,SPTE002TGT002,"Portuguese captain Cristiano Ronaldo has been voted FIFA’s 2016 Player of the Year at a glamorous ceremony in Zurich, Switzerland. 
The Real Madrid superstar lifted the coveted award following a successful year for both club and country, helping Portugal lift a maiden European Championship crown while guiding Los Blancos to UEFA Champions League glory as well as FIFA Club World Cup success. 
In all, Ronaldo netted 55 goals and contributed 17 assists in 57 games across the calendar year for both club and country, 42 of those goals scored in 44 appearances for Madrid while 13 goals were scored in 13 games for Portugal. 
The FIFA Women’s Player of the Year award was given to Carli Lloyd of the United States of America. 
Other award winners on the night included Italian Claudio Ranieri who was named FIFA Coach of the Year after leading Leicester City to a historic first Premier League title; Silvia Neid of Germany was named FIFA Women’s Coach of the Year for a third time while the FIFA Fair Play award was handed to Club Atletico Nacional of Colombia after giving the Copa Sudamericana title to Brazil side Chapecoense, who tragically lost most of their squad in a plane crash as they were flying to the match. 
Malaysia’s Mohd Faiz bin Subri won the coveted FIFA Puskas Award for his brilliant long-range free-kick, becoming the first Asian to win the accolade. 
All winners: 
FIFPro XI: Neuer, Alves, Pique, Ramos, Marcelo, Modric, Kroos, Iniesta, Messi, Suarez, Ronaldo FIFA Fan Award: Borussia Dortmund and Liverpool supporters FIFA Women’s Coach of the Year: Silvia Neid (Germany) FIFA Fair Play Award: Atletico Nacional (Colombia) FIFA Coach of the Year: Claudio Ranieri (Italy/Leicester City) FIFA Outstanding Career Award: Falcao (Brazil) FIFA Puskas Award: Mohd Faiz bin Subri (Malaysia) FIFA Women's Player of the Year: Carli Lloyd (USA) FIFA Men’s Player of the Year: Cristiano Ronaldo (Portugal)

",False,00/00/0000,www.kickoff.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,7,373,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,39.29
SPTE002,SPTE002TGT047,"Italian Claudio Ranieri won the coach of the year award for leading outsiders Leicester City to the English Premier League title.
The 31-year-old Ronaldo was rewarded for a year in which he won the Champions League with his club Real Madrid and then Euro 2016 with Portugal. Argentine Messi was second in the vote and Frenchman Antoine Griezmann third.
""I'm very happy and I can say that 2016 was the best year of my career,"" said Ronaldo as he was presented the award by FIFA president Gianni Infantino.
Messi missed the ceremony along with all other Barcelona players who had been invited. ""With the aim of prioritising preparations for Wednesday's game against Athletic Club, FC Barcelona have decided that the players recognised in the awards will not be travelling to Switzerland for the ceremony,"" said the club in a statement.
Ronaldo also won the France Football's Ballon d'Or, the other major international award for the sport, last month.
Ronaldo also won the old FIFA award once in 2008 and also in 2013 and 2014 when it was organised jointly with France Football magazine.

",False,00/00/0000,src,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,8,195,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,25.00
SPTE002,SPTE002TGT058,"Italian Claudio Ranieri won the coach of the year award for leading outsiders Leicester City to the English Premier League title. 
The 31-year-old Ronaldo was rewarded for a year in which he won the Champions League with his club Real Madrid and then Euro 
2016 with Portugal. Argentine Messi was second in the vote and Frenchman Antoine Griezmann third. 
""I'm very happy and I can say that 2016 was the best year of my career,"" said Ronaldo as he was presented the award by FIFA president Gianni Infantino. 
Messi missed the ceremony along with all other Barcelona players who had been invited. 
""With the aim of prioritising preparations for Wednesday’s game against Athletic Club, FC Barcelona have decided that the players recognised in the awards will not be travelling to Switzerland for the ceremony,"" said the club in a statement. 
Ronaldo also won the France Football's Ballon d'Or, the other major international award for the sport, last month. 
Ronaldo also won the old FIFA award once in 2008 and also in 2013 and 2014 when it was organised jointly with France Football magazine. 

",False,00/00/0000,929wlmi.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,8,197,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,25.00
SPTE002,SPTE002TGT004,"Cristiano Ronaldo's 2017 has begun like 2016 ended, with more silverware. 
The soccer superstar can now add ""The Best FIFA Men's Player 2016"" to his trophy cabinet, after a year in which he landed a double European triumph with club and country, as well as the prestigious Ballon d'Or Award. 
Ronaldo accepted FIFA's top prize at Monday's ceremony in Zurich, co-hosted by Hollywood actress Eva Longoria. 
He received 34.54% of the total vote to beat Barcelona and Argentina striker Lionel Messi (26.42%) and Antoine Griezmann (7.53%) of Atletico Madrid and France. 
The 31-year-old had a stellar 2016 -- and he called it ""the best of my career."" 
""I had a lot of doubts but the trophy showed that I lived up to that. After I won what I did, I had no doubts,"" he said. 
""It was a year that was magnificent on a personal level, on a sports level. I would like to thank very warmly everybody who voted for me. To the fans, to the other players, to the media: Thank you."" 
In May, Ronaldo scored the winning penalty for Real Madrid in the Champions League final to defeat city rival Atletico and secure the third European title of his career. 
Then as captain of Portugal's national team he lifted the Euro 2016 trophy after beating host France in the final. It was the first time Ronaldo had won a major honor with his country. 
Ronaldo scored 51 goals in club competitions last season as Real Madrid missed out on the La Liga title to Messi's Barcelona by a point. He's already scored 17 this campaign, as Zinedine Zidane's side has opened up a four-point lead in the Spanish title race and matched its arch rival's record of 39 domestic matches unbeaten. 
Messi, Ronaldo's perennial sparring partner when it comes to the top awards and a five-time Ballon d'Or winner, won a domestic league and cup double with Barcelona last season, scoring 51 goals in all competitions in the process. 
Griezmann was named the best player in the Spanish league last season, helping Atletico to third in La Liga, and to its second Champions League final in three years, this time losing to Real in a penalty shootout. 
The 25-year-old had a superb Euro 2016, helping France to the final by scoring a tournament-leading six goals and creating two, before he suffered heartbreak at the hands of Ronaldo again. 
However, unlike Ronaldo and Messi he was not picked in the FIFA awards' FIFPro World XI.Votes from supporters account for 25% of the award, and the same amount is allocated to members of the world's press. National team coaches and captains also contribute 25% of the voting each. 
FIFA had run its awards jointly with the Ballon d'Or for the past five years, but that agreement with France Football magazine has now ended and both organizations now have their own competitions. 
Full list of awards: 
Men's player: Cristiano Ronaldo (Portugal). 
Women's player: Carli Lloyd (United States). 
Men's coach: Claudio Ranieri (Leicester City). 
Women's coach: Silvia Neid (Germany). 
FIFA Fair Play: Atletico Nacional (Colombia). 
FIFA Puskas best goal: Mohd Faiz Subri (Penang FA). 
Outstanding career: Falcao (Brazil). 
Fans: Borussia Dortmund/Liverpool. 
FIFA FIFPro World XI: Manuel Neuer (Germany/Bayern Munich); Dani Alves (Brazil/Juventus), Gerard Pique (Spain/Barcelona), Sergio Ramos (Spain/Real Madrid), Marcelo (Brazil/Real Madrid); Luka Modric (Croatia/Real Madrid, Toni Kroos (Germany/Real Madrid), Andres Iniesta (Spain/Barcelona); Lionel Messi (Argentina/Barcelona), Luis Suarez (Uruguay/Barcelona), Cristiano Ronaldo (Portugal/Real Madrid). 
 
",False,00/00/0000,www.erienewsnow.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,30,683,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,36.67
SPTE002,SPTE002TGT016,"Cristiano Ronaldo received FIFAâs best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016. He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards.
â2016 was the best year of my career,â Ronaldo said in Portuguese in his acceptance speech, which he began by exclaiming âWow, wow, wow.â.
Ronaldo got 34.54 percent of total voting points in a 23-candidate ballot. Messi received 26.42 percent, and third-place Griezmann got 7.53 percent. Voting was by national team captains and coaches, selected media, and fans online.
Ronaldoâs fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony.
Ronaldoâs 2016 trophy haul included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine.
Messiâs Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final.
Griezmannâs France and Atletico Madrid lost both finals to Ronaldoâs teams.
Ronaldoâs coaches for club and country were beaten by Leicester manager Claudio Ranieri, who earned the menâs coaching prize for a stunning English Premier League title.
âWhat happened last year was something strange. The God of football said Leicester must win,â said Ranieri, who was in his first season at the unfashionable provincial club widely tipped for relegation.
Ranieri collected his trophy from Diego Maradona, who earlier Monday played in an exhibition match with other retired greats at FIFA headquarters.
Like Ronaldo, Carli Lloyd of the United States won a FIFA player prize for the second year in a row.
Lloyd won despite Germany midfielder Melanie Behringer playing on the Olympic gold medal-winning team. Five-time winner Marta was runner-up and Behringer was third.
âI honestly was not expecting this,â Lloyd said. âI know Melanie did fantastic in the 2016 Olympics.â
Germany did win the womenâs coaching prize as Silvia Neid earned her second FIFA prize, after also winning the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medalist, and last yearâs winner, Jill Ellis of the United States.
The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang.
A playersâ vote organized by international union FIFPro gave a World XI of: Manuel Neuer (Germany, Bayern Munich); Dani Alves (Brazil, Barcelona/Juventus), Sergio Ramos (Spain, Real Madrid), Gerard Pique (Spain, Barcelona), Marcelo (Brazil, Real Madrid); Toni Kroos (Germany, Real Madrid), Andres Iniesta (Spain, Barcelona), Luka Modric (Croatia, Real Madrid); Messi, Luis Suarez (Uruguay, Barcelona), Ronaldo.
The First FIFA fan award was chosen by fans and was made to supporters of Liverpool and Borussia Dortmund, who joined in singing the English clubâs anthem âYouâll Never Walk Aloneâ before a Europa League quarterfinal. The other nominees were Iceland fans at Euro 2016, and Dutch club ADO Den Haag, whose fans brought soft toys to children supporting rival team Feyenoord.
FIFA made its Fair Play Award to Atletico Nacional, the Colombian club which was scheduled to host Chapecoense in the first leg of the Copa Sudamericana final on Nov. 30.
After most of the Brazilian team died in a plane crash flying to the match, Atletico Nacional asked the South American soccer confederation to present the title and trophy to Chapecoense.
",False,00/00/0000,indianexpress.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,25,696,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,71.15
SPTE002,SPTE002TGT011,"Cristiano Ronaldo received FIFA’s best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016. He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a …Cristiano Ronaldo adds to trophy haul, named FIFA’s best for 2016Sportsnet.caRonaldo wins FIFA’s best player award for 4th time, beating out Messi, GriezmannToronto StarCristiano Ronaldo wins Best FIFA Men’s Player award over Lionel Messi.
",False,00/00/0000,newsinformer.info,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,3,93,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,0.00
SPTE002,SPTE002TGT054,"Ronaldo, who led Portugal to the Euro 2016 title as well as winning the Champions League with Real Madrid, beat fellow shortlisted candidates Lionel Messi and Antoine Griezmann to claim the prize. 
The award comes one month after the 31-year-old also pipped Argentinian rival Messi to win his fourth Ballon d'Or title. 
Ronaldo said: ""I tell you 2016 was the best year of my career. I had a lot of doubts but the trophy I think shows I lived up to that. 
""After what I won and what I did I had no doubts that I would be able to get it, and to be able to have this achievement, it was a year that was magnificent on a personal level and a sports level. 
""I will never forget this wonderful year."" 
The award, voted for by a combination of national team captains and managers, journalists and fans, was inaugurated after FIFA ended its association with the Ballon d'Or last year. 
Leicester boss Claudio Ranieri won the coach of the year title in recognition for leading the Foxes to their improbable Premier League triumph. 
Ranieri, who beat Portugal coach Fernando Santos and Real Madrid boss Zinedine Zidane to win the prize, said: ""I think what happened in England last season was amazing, something strange. 
""My age is 65 and I start now to make a manager,"" he joked. 
Liverpool and Borussia Dortmund shared the fan award for their joint rendition of ""You'll Never Walk Alone"" during their Europa League clash at Anfield in April last year. 
And the FIFA Fair Play Award went to Colombian club Atletico Nacional, who requested the 2016 Copa Sudamericana title be awarded to Chapecoense following their tragic plane crash en route to the final. 
Houston Dash midfielder Carli Lloyd was voted women's player of the year while Germany coach Silvia Neid pipped England-born United States manager Jill Ellis to the women's coach award. 
No Premier League players were voted into the FIFPro World XI, with Real Madrid leading the way with five representatives. 
FIFPro World XI: Manuel Neuer (Bayern Munich); Dani Alves (Juventus); Gerard Pique (Barcelona); Sergio Ramos (Real Madrid); Marcelo (Real Madrid); Luka Modric (Real Madrid); Toni Kroos (Real Madrid); Andres Iniesta (Barcelona); Lionel Messi (Barcelona); Luis Suarez (Barcelona); Cristiano Ronaldo (Real Madrid).
",False,00/00/0000,www.rte.ie,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,15,439,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,50.00
SPTE002,SPTE002TGT003,"Footballer Cristiano Ronaldo of Portugal received FIFAâs best player award for the fourth time on Monday. Portugal and Real Madrid won both major European titles in 2016. â2016 was the best year of my career,â? Ronaldo said in Portuguese in his acceptance speech. Ronaldo got 34.54 percent of total voting points by national team captains and coaches, selected media, and fans online. Messi received 26.42 percent, and third-place Griezmann got 7.53 percent. Ronaldoâs 2016 global trophycompoments included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. Brazilâs Radamel Falcao wins the award for FIFAâoutstanding career. Claudio Ranieri has been awarded the best coach award. Silvia Neid of Germany wins the FIFAâAward for the best womenâs coach. Atletico Nacional win the FIFAâFair play award for their amazing gesture following the Chapecoense disaster in which 71 players were killed in a plane crash. They decided to award the title to Chapecoense. Borussia Dortmund and Liverpool supporters get the FIFAâFan award.
",False,00/00/0000,www.roundnews.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,11,203,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,53.85
SPTE002,SPTE002TGT027,"Cristiano Ronaldo has won FIFA's best player award for the fourth time, after Portugal and Real Madrid won both major European titles in 2016. 
He beat Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. 
Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. 
Ronaldo's 2016 trophy haul includes the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. 
Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. 
Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams. 
Voting was by national team captains and coaches, selected media and fans online.
",False,00/00/0000,www.mysuncoast.com,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,7,144,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,42.86
SPTE002,SPTE002TGT066,"Italian Claudio Ranieri won the coach of the year award for leading rank outsiders Leicester City to the English Premier League title. Congratulations, Claudio Ranieri! 
The 31-year-old Ronaldo was rewarded for a year in which he won the Champions League with his club Real Madrid and then Euro 2016 with Portugal. 
Argentine Messi was second in the vote and Frenchman Antoine Griezmann third. 
“I’m very happy and I can say that 2016 was the best year of my career,” said Ronaldo as he was presented the award by FIFA president Gianni Infantino. 
Messi missed the ceremony along with all other Barcelona players who had been invited. 
“With the aim of prioritising preparations for Wednesday’s game against Athletic Club, FC Barcelona have decided that the players recognised in the awards will not be travelling to Switzerland for the ceremony,” said the club in a statement. 
Ronaldo also won the France Football’s Ballon d’Or, the other major international award for the sport, last month. 
Ronaldo also won the old FIFA award once in 2008 and also in 2013 and 2014 when it was organised jointly with France Football magazine. 
",False,00/00/0000,ewn.co.za,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,9,213,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,22.22
SPTE002,SPTE002TGT050,"The Real Madrid and Portugal superstar beat Lionel Messi and Antoine Griezmann to the prize. Ronaldo enjoyed a stellar 2016 , when he won the Champions League and the European Championship and was favourite to win the award . 
“It’s a great feeling, as I mentioned many times last year was a dream year, no doubt about that,” he said at the ceremony shortly before receiving the prize. 
“Real Madrid win the Champions League and the national team won the Euros for the first time in history. Unbelievable season. I’m so proud and happy. 
“I have to say thank you to my team-mates of Real Madrid, and team-mates of Portugal and the coaches. It was an amazing year.” 
Ronaldo scored a total of 59 goals for both club and country in 2016 and also won the Ballon d’Or.
",False,00/00/0000,dailypost.ng,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,8,159,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,25.00
SPTE002,SPTE002TGT055,"The Real Madrid and Portugal forward was announced as the winner at Monday’s ceremony in Zurich. 
Ronaldo beat fellow finalists Lionel Messi and Antoine Griezmann to the new Fifa honour, the trio having topped a shortlist of 23 global stars. 
The triumph adds to the Ballon d’Or crown the 31-year-old picked up last month, which was the fourth of his career. 
Ronaldo claims both of the game’s top individual honours after an astonishing year. 
He scored the winning spot-kick as Madrid beat city rivals Atletico Madrid in a penalty shoot-out to win the Champions League, having struck 16 times throughout the competition. 
Ronaldo also netted a hat-trick in the Club World Cup final as Madrid beat Kashima Antlers 4-2 after extra time in a thrilling contest. 
A first major international trophy also arrived with Portugal emerging as the surprise winners of Euro 2016, Ronaldo scoring three times during the competition before suffering an injury in the final against France and willing his team to victory from the touchline. 
He scored 55 goals from a total of 57 appearances for club and country across 2016. 
The award is a modernisation of the Fifa World Player of the Year, which was last won by Messi in 2009 and had been given to Ronaldo once – in 2008 – before the merger with France Football created the Fifa Ballon d’Or. 
But the world game’s governing body ended that collaboration last year and the winner was selected via a voting process involving national team coaches and captains, selected members of the media, and an online fan poll. 

",False,00/00/0000,www.the42.ie,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,10,289,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,50.00
SPTE002,SPTE002TGT009,"Cristiano Ronaldo received FIFA's best player award for the fourth time on Monday, after Portugal and Real Madrid won both major European titles in 2016. He beat runner-up and great rival Lionel Messi and Antoine Griezmann to complete a sweep of top individual awards. ""2016 was the best year of my career,"" Ronaldo said in Portuguese in his acceptance speech, which he began by exclaiming ""Wow, wow, wow."" Ronaldo got 34.54 of total voting points in a 23-candidate ballot. Messi received 26.42 per cent , and third-place Griezmann got 7.53 per cent . Voting was by national team captains and coaches, selected media, and fans online. Ronaldo's fourth FIFA award closed the gap on five-time winner Messi, the runner-up to each Ronaldo victory, who did not attend the ceremony. Ronaldo's 2016 trophy haul included the European Championship, Champions League, and Club World Cup, plus individual best player awards from UEFA and France Football magazine. Messi's Barcelona won the Spanish league and cup double, though he captained Argentina to lose the Copa America final. Griezmann's France and Atletico Madrid lost both finals to Ronaldo's teams. Canadian captain Julian de Guzman voted for Ronaldo followed by Messi and Uruguay's Luis Suarez. Interim Canadian coach Michael Findlay chose Ronaldo ahead of Messi and Poland's Robert Lewandowski. Ronaldo's coaches for club and country were beaten by Leicester manager Claudio Ranieri, who earned the men's coaching prize for a stunning English Premier League title. ""What happened last year was something strange. The God of football said Leicester must win,"" said Ranieri, who was in his first season at the unfashionable provincial club widely tipped for relegation. Ranieri collected his trophy from Diego Maradona, who earlier Monday played in an exhibition match with other retired greats at FIFA headquarters.Like Ronaldo, Carli Lloyd of the United States won a FIFA player prize for the second year in a row. Lloyd won despite Germany midfielder Melanie Behringer playing on the Olympic gold medal-winning team. Five-time winner Marta was runner-up and Behringer was third. ""I honestly was not expecting this,"" Lloyd said. ""I know Melanie did fantastic in the 2016 Olympics."" Canadian captain Christine Sinclair voted for Behringer, with Germany's Dzsenifer Marozsan her second-choice followed by France's Amandine Henry. Canada coach John Herdman went for Sinclair, followed by Behringer and Sweden's Lotta Schelin. Sinclair chose Herdman as top coach, followed by Neid and Sundhage. Herdman chose Sundhage, followed by Neid and former South Africa coach Vera Pauw Germany did win the women's coaching prize as Silvia Neid earned her second FIFA prize, after also winning the 2010 award. Neid beat two previous winners: Pia Sundhage of Sweden, the Olympic silver medallist , and last year's winner, Jill Ellis of the United States.The Puskas Award for best goal was won by Mohd Faiz Subri, who scored with a wildly swerving long-range free kick for Malaysian club Penang. A players' vote organized by international union FIFPro gave a World XI of: Manuel Neuer (Germany, Bayern Munich); Dani Alves (Brazil, Barcelona/Juventus), Sergio Ramos (Spain, Real Madrid), Gerard Pique (Spain, Barcelona), Marcelo (Brazil, Real Madrid); Toni Kroos (Germany, Real Madrid), Andres Iniesta (Spain, Barcelona), Luka Modric (Croatia, Real Madrid); Messi, Luis Suarez (Uruguay, Barcelona), Ronaldo. The First FIFA fan award was chosen by fans and was made to supporters of Liverpool and Borussia Dortmund, who joined in singing the English club's anthem ""You'll Never Walk Alone"" before a Europa League quarterfinal. The other nominees were Iceland fans at Euro 2016, and Dutch club ADO Den Haag, whose fans brought soft toys to children supporting rival team Feyenoord. FIFA made its Fair Play Award to Atletico Nacional, the Colombian club which was scheduled to host Chapecoense in the first leg of the Copa Sudamericana final on Nov. 30. After most of the Brazilian team died in a plane crash flying to the match, Atletico Nacional asked the South American soccer confederation to present the title and trophy to Chapecoense.
",False,00/00/0000,www.metronews.ca,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,30,755,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Novel,81.67
SPTE002,SPTE002TGT065,"Portugal and Real Madrid forward Cristiano Ronaldo won FIFA's player of the year award for 2016 on Monday, beating his old rival Lionel Messi in the annual vote. 
",False,00/00/0000,www.sbs.com.au,,"
SPTE002",Ronaldo wins FIFA's player award,SPORTS,1,30,"SPTE002SRC001,SPTE002SRC002,SPTE002SRC003",Non-Novel,0.00
